variant,arch,build_type,mode,n,sample,iterations,elapsed_ns,ns_per_call,result
scalar,x86_64,Release,measurement,1024,1,8192,10190534,1243.961669921875,1.0209832191467285
scalar,x86_64,Release,measurement,1024,2,8192,10180499,1242.7366943359375,1.0209832191467285
scalar,x86_64,Release,measurement,1024,3,8192,10176202,1242.212158203125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,4,8192,10173418,1241.872314453125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,5,8192,10186468,1243.46533203125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,6,8192,10169763,1241.4261474609375,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,0,16384,19906348,1214.987060546875,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,1,16384,19922062,1215.9461669921875,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,2,16384,19914721,1215.4981079101562,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,3,16384,19953660,1217.874755859375,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,4,16384,19970525,1218.9041137695312,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,5,16384,19934841,1216.7261352539062,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,6,16384,19918216,1215.71142578125,1.0209832191467285
compiler_reassociated,x86_64,Release,measurement,1024,0,131072,14911548,113.76608276367188,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,1,131072,14921203,113.83974456787109,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,2,131072,14884427,113.55916595458984,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,3,131072,14892019,113.61708831787109,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,4,131072,14915475,113.79604339599609,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,5,131072,14906301,113.72605133056641,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,6,131072,14897958,113.66239929199219,1.0209778547286987
manual_avx2,x86_64,Release,measurement,1024,0,262144,19090332,72.823837280273438,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,1,262144,19202201,73.250583648681641,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,2,262144,19214851,73.298839569091797,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,3,262144,19252918,73.444053649902344,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,4,262144,19348363,73.808147430419922,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,5,262144,19250815,73.436031341552734,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,6,262144,19425380,74.101943969726562,1.0209798812866211
scalar,x86_64,Release,measurement,4096,0,2048,10521786,5137.5908203125,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,1,2048,10481195,5117.77099609375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,2,2048,10494625,5124.32861328125,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,3,2048,10478371,5116.39208984375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,4,2048,10471410,5112.9931640625,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,5,2048,10491030,5122.5732421875,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,6,2048,10479011,5116.70458984375,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,0,2048,10409777,5082.89892578125,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,1,2048,10431328,5093.421875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,2,2048,10409185,5082.60986328125,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,3,2048,10413542,5084.7373046875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,4,2048,10476828,5115.638671875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,5,2048,10439932,5097.623046875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,6,2048,10412470,5084.2138671875,-1.7132706642150879
compiler_reassociated,x86_64,Release,measurement,4096,0,32768,19774559,603.47164916992188,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,1,32768,19755119,602.87838745117188,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,2,32768,19759216,603.00341796875,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,3,32768,19778785,603.60061645507812,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,4,32768,19756462,602.91937255859375,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,5,32768,19794619,604.08383178710938,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,6,32768,19778365,603.58779907226562,-1.7132910490036011
manual_avx2,x86_64,Release,measurement,4096,0,65536,19696340,300.54229736328125,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,1,65536,19765385,301.59584045410156,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,2,65536,19737163,301.16520690917969,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,3,65536,19782761,301.86097717285156,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,4,65536,19723662,300.95919799804688,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,5,65536,19800008,302.1241455078125,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,6,65536,19723141,300.95124816894531,-1.7132848501205444
scalar,x86_64,Release,measurement,16384,0,512,10523168,20553.0625,0.89516866207122803
scalar,x86_64,Release,measurement,16384,1,512,10527214,20560.96484375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,2,512,10534004,20574.2265625,0.89516866207122803
scalar,x86_64,Release,measurement,16384,3,512,10519332,20545.5703125,0.89516866207122803
scalar,x86_64,Release,measurement,16384,4,512,10529157,20564.759765625,0.89516866207122803
scalar,x86_64,Release,measurement,16384,5,512,10521375,20549.560546875,0.89516866207122803
scalar,x86_64,Release,measurement,16384,6,512,10538151,20582.326171875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,0,512,10549287,20604.076171875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,1,512,10520434,20547.72265625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,2,512,10509387,20526.146484375,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,3,512,10509668,20526.6953125,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,4,512,10510319,20527.966796875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,5,512,10531581,20569.494140625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,6,512,10510089,20527.517578125,0.89516866207122803
compiler_reassociated,x86_64,Release,measurement,16384,0,4096,10404278,2540.10693359375,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,1,4096,10395665,2538.004150390625,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,2,4096,10401744,2539.48828125,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,3,4096,10397087,2538.351318359375,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,4,4096,10423016,2544.681640625,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,5,4096,10399731,2538.996826171875,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,6,4096,10397948,2538.5615234375,0.89508736133575439
manual_avx2,x86_64,Release,measurement,16384,0,8192,14309706,1746.790283203125,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,1,8192,14310157,1746.8453369140625,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,2,8192,14324820,1748.63525390625,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,3,8192,14308254,1746.613037109375,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,4,8192,14435738,1762.175048828125,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,5,8192,14305670,1746.297607421875,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,6,8192,14308104,1746.5947265625,0.89510297775268555
scalar,x86_64,Release,measurement,65536,0,128,10563179,82524.8359375,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,1,128,10551581,82434.2265625,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,2,128,10559994,82499.953125,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,3,128,10582087,82672.5546875,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,4,128,10549889,82421.0078125,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,5,128,10541716,82357.15625,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,6,128,10547384,82401.4375,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,0,128,10541596,82356.21875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,1,128,10551040,82430,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,2,128,10542647,82364.4296875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,3,128,10577841,82639.3828125,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,4,128,10538811,82334.4609375,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,5,128,10556038,82469.046875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,6,128,10543559,82371.5546875,-0.18156573176383972
compiler_reassociated,x86_64,Release,measurement,65536,0,1024,10563860,10316.26953125,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,1,1024,10548236,10301.01171875,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,2,1024,10541646,10294.576171875,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,3,1024,10546263,10299.0849609375,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,4,1024,10549548,10302.29296875,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,5,1024,10555988,10308.58203125,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,6,1024,10573064,10325.2578125,-0.18188893795013428
manual_avx2,x86_64,Release,measurement,65536,0,2048,14329727,6996.93701171875,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,1,2048,14312491,6988.52099609375,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,2,2048,14336287,7000.14013671875,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,3,2048,14323828,6994.056640625,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,4,2048,14341906,7002.8837890625,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,5,2048,14324058,6994.1689453125,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,6,2048,14351810,7007.7197265625,-0.18182754516601562
scalar,x86_64,Release,measurement,1048576,0,8,10574676,1321834.5,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,1,8,10583309,1322913.625,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,2,8,10563819,1320477.375,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,3,8,10568837,1321104.625,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,4,8,10567766,1320970.75,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,5,8,10576809,1322101.125,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,6,8,10573204,1321650.5,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,0,8,10569058,1321132.25,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,1,8,10570891,1321361.375,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,2,8,10565202,1320650.25,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,3,8,10585332,1323166.5,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,4,8,10581216,1322652,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,5,8,10564781,1320597.625,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,6,8,10571701,1321462.625,-0.12181839346885681
compiler_reassociated,x86_64,Release,measurement,1048576,0,64,10658153,166533.640625,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,1,64,10616509,165882.953125,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,2,64,10629800,166090.625,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,3,64,10623951,165999.234375,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,4,64,10618242,165910.03125,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,5,64,10625463,166022.859375,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,6,64,10669190,166706.09375,-0.12701523303985596
manual_avx2,x86_64,Release,measurement,1048576,0,128,17779826,138904.890625,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,1,128,18016555,140754.3359375,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,2,128,17978126,140454.109375,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,3,128,18452736,144162,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,4,128,19245157,150352.7890625,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,5,128,17930584,140082.6875,-0.12603211402893066
manual_avx2,x86_64,Release,measurement,1048576,6,128,18388699,143661.7109375,-0.12603211402893066
scalar,x86_64,Release,measurement,256,0,65536,17663009,269.51612854003906,0.92307782173156738
scalar,x86_64,Release,measurement,256,1,65536,17665062,269.54745483398438,0.92307782173156738
scalar,x86_64,Release,measurement,256,2,65536,17759796,270.99298095703125,0.92307782173156738
scalar,x86_64,Release,measurement,256,3,65536,17648577,269.29591369628906,0.92307782173156738
scalar,x86_64,Release,measurement,256,4,65536,17681306,269.79531860351562,0.92307782173156738
scalar,x86_64,Release,measurement,256,5,65536,17657671,269.43467712402344,0.92307782173156738
scalar,x86_64,Release,measurement,256,6,65536,17653945,269.37782287597656,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,0,65536,16303378,248.76980590820312,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,1,65536,16404742,250.31649780273438,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,2,65536,16343549,249.38276672363281,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,3,65536,16337019,249.28312683105469,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,4,65536,16351671,249.50669860839844,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,5,65536,16341075,249.34501647949219,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,6,65536,16449069,250.99287414550781,0.92307782173156738
compiler_reassociated,x86_64,Release,measurement,256,0,524288,12254872,23.374313354492188,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,1,524288,12242694,23.351085662841797,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,2,524288,12276065,23.414735794067383,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,3,524288,12311579,23.482473373413086,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,4,524288,12319069,23.496759414672852,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,5,524288,12296225,23.453187942504883,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,6,524288,12535988,23.910499572753906,0.92307627201080322
manual_avx2,x86_64,Release,measurement,256,0,524288,10860870,20.715465545654297,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,1,524288,10886699,20.764730453491211,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,2,524288,10916594,20.821750640869141,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,3,524288,10896464,20.783355712890625,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,4,524288,10922323,20.832677841186523,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,5,524288,10931087,20.849393844604492,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,6,524288,10715520,20.438232421875,0.92307698726654053
scalar,x86_64,Release,measurement,1024,0,8192,10184245,1243.1939697265625,1.0209832191467285
scalar,x86_64,Release,measurement,1024,1,8192,10166918,1241.078857421875,1.0209832191467285
scalar,x86_64,Release,measurement,1024,2,8192,10187780,1243.62548828125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,3,8192,10184204,1243.18896484375,1.0209832191467285
scalar,x86_64,Release,measurement,1024,4,8192,10184144,1243.181640625,1.0209832191467285
scalar,x86_64,Release,measurement,1024,5,8192,10167970,1241.207275390625,1.0209832191467285
scalar,x86_64,Release,measurement,1024,6,8192,10168180,1241.23291015625,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,0,16384,19966650,1218.6676025390625,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,1,16384,19938037,1216.9212036132812,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,2,16384,19916655,1215.6161499023438,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,3,16384,19951156,1217.721923828125,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,4,16384,19947781,1217.5159301757812,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,5,16384,19940110,1217.0477294921875,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,6,16384,19917636,1215.676025390625,1.0209832191467285
compiler_reassociated,x86_64,Release,measurement,1024,0,131072,14798808,112.90594482421875,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,1,131072,14795744,112.882568359375,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,2,131072,14776835,112.73830413818359,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,3,131072,14868503,113.43767547607422,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,4,131072,14811317,113.00138092041016,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,5,131072,14801772,112.92855834960938,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,6,131072,14825429,113.10904693603516,1.0209778547286987
manual_avx2,x86_64,Release,measurement,1024,0,262144,19073106,72.758125305175781,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,1,262144,19060347,72.709453582763672,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,2,262144,19109481,72.896884918212891,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,3,262144,19134879,72.993770599365234,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,4,262144,18988617,72.435825347900391,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,5,262144,18930369,72.213626861572266,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,6,262144,18997051,72.467998504638672,1.0209798812866211
scalar,x86_64,Release,measurement,4096,0,2048,10466532,5110.611328125,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,1,2048,10488195,5121.18896484375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,2,2048,10462526,5108.6552734375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,3,2048,10479081,5116.73876953125,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,4,2048,10472632,5113.58984375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,5,2048,10511550,5132.5927734375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,6,2048,10468214,5111.4326171875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,0,2048,10420823,5088.29248046875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,1,2048,10416236,5086.052734375,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,2,2048,10409215,5082.62451171875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,3,2048,10428605,5092.09228515625,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,4,2048,10427903,5091.74951171875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,5,2048,10417448,5086.64453125,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,6,2048,10424859,5090.26318359375,-1.7132706642150879
compiler_reassociated,x86_64,Release,measurement,4096,0,32768,19751384,602.764404296875,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,1,32768,19718584,601.763427734375,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,2,32768,19729751,602.10421752929688,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,3,32768,19709750,601.49383544921875,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,4,32768,19745335,602.57980346679688,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,5,32768,19739455,602.40036010742188,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,6,32768,19759636,603.0162353515625,-1.7132910490036011
manual_avx2,x86_64,Release,measurement,4096,0,65536,19586775,298.87046813964844,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,1,65536,19531340,298.02459716796875,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,2,65536,19563358,298.51315307617188,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,3,65536,19569608,298.6085205078125,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,4,65536,19603399,299.12413024902344,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,5,65536,19606694,299.17440795898438,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,6,65536,19633936,299.590087890625,-1.7132848501205444
scalar,x86_64,Release,measurement,16384,0,512,10524390,20555.44921875,0.89516866207122803
scalar,x86_64,Release,measurement,16384,1,512,10532492,20571.2734375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,2,512,10534556,20575.3046875,0.89516866207122803
scalar,x86_64,Release,measurement,16384,3,512,10524750,20556.15234375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,4,512,10543329,20592.439453125,0.89516866207122803
scalar,x86_64,Release,measurement,16384,5,512,10552142,20609.65234375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,6,512,10526383,20559.341796875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,0,512,10535677,20577.494140625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,1,512,10506332,20520.1796875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,2,512,10517700,20542.3828125,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,3,512,10507084,20521.6484375,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,4,512,10519924,20546.7265625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,5,512,10511701,20530.666015625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,6,512,10509888,20527.125,0.89516866207122803
compiler_reassociated,x86_64,Release,measurement,16384,0,4096,10397427,2538.434326171875,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,1,4096,10392760,2537.294921875,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,2,4096,10391589,2537.009033203125,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,3,4096,10428805,2546.094970703125,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,4,4096,10404148,2540.0751953125,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,5,4096,10390657,2536.781494140625,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,6,4096,10400533,2539.192626953125,0.89508736133575439
manual_avx2,x86_64,Release,measurement,16384,0,8192,14162313,1728.7979736328125,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,1,8192,14168202,1729.516845703125,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,2,8192,14153390,1727.708740234375,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,3,8192,14160461,1728.5718994140625,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,4,8192,14156795,1728.1243896484375,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,5,8192,14143445,1726.4947509765625,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,6,8192,14156605,1728.1011962890625,0.89510297775268555
scalar,x86_64,Release,measurement,65536,0,128,10601416,82823.5625,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,1,128,10548086,82406.921875,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,2,128,10551521,82433.7578125,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,3,128,10539463,82339.5546875,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,4,128,10535377,82307.6328125,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,5,128,10541105,82352.3828125,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,6,128,10565592,82543.6875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,0,128,10545422,82386.109375,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,1,128,10597411,82792.2734375,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,2,128,10574245,82611.2890625,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,3,128,10534665,82302.0703125,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,4,128,10542137,82360.4453125,-0.18156573176383972
